"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CHM00056187","WENJIANG, CH","2011-11-27","0.00",,"61","68","56"
"CHM00056187","WENJIANG, CH","2011-11-28","0.00",,"62","68","57"
"CHM00056187","WENJIANG, CH","2011-11-29","0.13",,"56","62","53"
"CHM00056187","WENJIANG, CH","2011-11-30","0.00",,"53","58","50"
"CHM00056187","WENJIANG, CH","2011-12-01","0.00",,"51","56","46"
"CHM00056187","WENJIANG, CH","2011-12-02","0.00",,"46","55","37"
"CHM00056187","WENJIANG, CH","2011-12-03","0.01",,"49","51","47"
"CHM00056187","WENJIANG, CH","2011-12-04","0.02",,"49","54","46"
"CHM00056187","WENJIANG, CH","2011-12-05","0.00",,"49","52","46"
"CHM00056187","WENJIANG, CH","2011-12-06","0.01",,"48","51","47"
"CHM00056187","WENJIANG, CH","2011-12-07","0.00",,"48","52","45"
"CHM00056187","WENJIANG, CH","2011-12-08","0.00",,"45","48","43"
"CHM00056187","WENJIANG, CH","2011-12-09","0.00",,"44","48","41"
"CHM00056187","WENJIANG, CH","2011-12-10","0.00",,"42","50","39"
"CHM00056187","WENJIANG, CH","2011-12-11","0.00",,"43","51","38"
"CHM00056187","WENJIANG, CH","2011-12-12","0.00",,"39","53","33"
"CHM00056187","WENJIANG, CH","2011-12-13","0.00",,"44","49","36"
"CHM00056187","WENJIANG, CH","2011-12-14","0.00",,"46","56","41"
"CHM00056187","WENJIANG, CH","2011-12-15","0.00",,"44","53","36"
"CHM00056187","WENJIANG, CH","2011-12-16","0.01",,"44","48","42"
"CHM00056187","WENJIANG, CH","2011-12-17","0.05",,"42","44","41"
"CHM00056187","WENJIANG, CH","2011-12-18","0.01",,"40","45","33"
"CHM00056187","WENJIANG, CH","2011-12-19","0.00",,"42","45","40"
"CHM00056187","WENJIANG, CH","2011-12-20","0.00",,"44","48","41"
"CHM00056187","WENJIANG, CH","2011-12-21","0.02",,"45","52","43"
"CHM00056187","WENJIANG, CH","2011-12-22","0.12",,"44","47","41"
"CHM00056187","WENJIANG, CH","2011-12-23","0.00",,"42","51","37"
"CHM00056187","WENJIANG, CH","2011-12-24","0.00",,"38","51","27"
"CHM00056187","WENJIANG, CH","2011-12-25","0.00",,"41","50","31"
"CHM00056187","WENJIANG, CH","2011-12-26","0.00",,"43","47","40"
"CHM00056187","WENJIANG, CH","2011-12-27","0.01",,"43","46","41"
"CHM00056187","WENJIANG, CH","2011-12-28","0.00",,"44","49","41"
"CHM00056187","WENJIANG, CH","2011-12-29","0.00",,"47","53","42"
"CHM00056187","WENJIANG, CH","2011-12-30","0.00",,"45","48","44"
"CHM00056187","WENJIANG, CH","2011-12-31","0.00",,"44","47","37"
"CHM00056187","WENJIANG, CH","2012-01-01","0.03",,"43","45","42"
"CHM00056187","WENJIANG, CH","2012-01-02","0.00",,"43","48","40"
"CHM00056187","WENJIANG, CH","2012-01-03","0.00",,"42","46","40"
"CHM00056187","WENJIANG, CH","2012-01-04","0.00",,"39","46","34"
"CHM00056187","WENJIANG, CH","2012-01-05","0.16",,"38","40","36"
"CHM00056187","WENJIANG, CH","2012-01-06","0.03",,"40","41","38"
"CHM00056187","WENJIANG, CH","2012-01-07","0.08",,"39","41","38"
"CHM00056187","WENJIANG, CH","2012-01-08","0.00",,"41","46","37"
"CHM00056187","WENJIANG, CH","2012-01-09","0.04",,"42","47","40"
"CHM00056187","WENJIANG, CH","2012-01-10","0.02",,"41","44","40"
"CHM00056187","WENJIANG, CH","2012-01-11","0.00",,"41","45","38"
"CHM00056187","WENJIANG, CH","2012-01-12","0.02",,"40","43","39"
"CHM00056187","WENJIANG, CH","2012-01-13","0.00",,"43","49","38"
"CHM00056187","WENJIANG, CH","2012-01-14","0.00",,"44","52","40"
"CHM00056187","WENJIANG, CH","2012-01-15","0.00",,"43","46","41"
"CHM00056187","WENJIANG, CH","2012-01-16","0.01",,"43","44","42"
"CHM00056187","WENJIANG, CH","2012-01-17","0.00",,"43","50","39"
"CHM00056187","WENJIANG, CH","2012-01-18","0.00",,"43","47","40"
"CHM00056187","WENJIANG, CH","2012-01-19","0.00",,"42","45","40"
"CHM00056187","WENJIANG, CH","2012-01-20","0.02",,"40","42","39"
"CHM00056187","WENJIANG, CH","2012-01-21","0.08",,"38","40","36"
"CHM00056187","WENJIANG, CH","2012-01-22","0.00",,"38","41","37"
"CHM00056187","WENJIANG, CH","2012-01-23","0.02",,"36","39","33"
"CHM00056187","WENJIANG, CH","2012-01-24","0.02",,"37","43","31"
"CHM00056187","WENJIANG, CH","2012-01-25","0.00",,"36","45","27"
"CHM00056187","WENJIANG, CH","2012-01-26","0.00",,"40","44","37"
"CHM00056187","WENJIANG, CH","2012-01-27","0.00",,"40","46","37"
"CHM00056187","WENJIANG, CH","2012-01-28","0.00",,"43","53","37"
"CHM00056187","WENJIANG, CH","2012-01-29","0.00",,"44","49","40"
"CHM00056187","WENJIANG, CH","2012-01-30","0.00",,"44","50","41"
"CHM00056187","WENJIANG, CH","2012-01-31","0.00",,"47","55","42"
"CHM00056187","WENJIANG, CH","2012-02-01","0.00",,"46","49","45"
"CHM00056187","WENJIANG, CH","2012-02-02","0.00",,"45","46","43"
"CHM00056187","WENJIANG, CH","2012-02-03","0.00",,"42","45","39"
"CHM00056187","WENJIANG, CH","2012-02-04","0.00",,"43","46","40"
"CHM00056187","WENJIANG, CH","2012-02-05","0.00",,"45","52","40"
"CHM00056187","WENJIANG, CH","2012-02-06","0.00",,"48","59","40"
"CHM00056187","WENJIANG, CH","2012-02-07","0.00",,"45","52","44"
"CHM00056187","WENJIANG, CH","2012-02-08","0.01",,"40","44","39"
"CHM00056187","WENJIANG, CH","2012-02-09","0.04",,"38","42","36"
"CHM00056187","WENJIANG, CH","2012-02-10","0.00",,"38","45","33"
"CHM00056187","WENJIANG, CH","2012-02-11","0.00",,"37","44","30"
"CHM00056187","WENJIANG, CH","2012-02-12","0.00",,"41","48","38"
"CHM00056187","WENJIANG, CH","2012-02-13","0.00",,"41","51","33"
"CHM00056187","WENJIANG, CH","2012-02-14","0.00",,"42","53","34"
"CHM00056187","WENJIANG, CH","2012-02-15","0.00",,"44","54","33"
"CHM00056187","WENJIANG, CH","2012-02-16","0.02",,"46","50","42"
"CHM00056187","WENJIANG, CH","2012-02-17","0.07",,"42","47","39"
"CHM00056187","WENJIANG, CH","2012-02-18","0.01",,"40","44","38"
"CHM00056187","WENJIANG, CH","2012-02-19","0.00",,"41","44","38"
"CHM00056187","WENJIANG, CH","2012-02-20","0.00",,"41","45","39"
"CHM00056187","WENJIANG, CH","2012-02-21","0.00",,"45","52","39"
"CHM00056187","WENJIANG, CH","2012-02-22","0.00",,"46","54","43"
"CHM00056187","WENJIANG, CH","2012-02-23","0.00",,"45","58","33"
"CHM00056187","WENJIANG, CH","2012-02-24","0.00",,"48","51","46"
"CHM00056187","WENJIANG, CH","2012-02-25","0.00",,"45","49","42"
"CHM00056187","WENJIANG, CH","2012-02-26","0.00",,"44","47","40"
"CHM00056187","WENJIANG, CH","2012-02-27","0.00",,"41","48","36"
"CHM00056187","WENJIANG, CH","2012-02-28","0.09",,"41","44","39"
"CHM00056187","WENJIANG, CH","2012-02-29","0.00",,"45","55","38"
"CHM00056187","WENJIANG, CH","2012-03-01","0.07",,"46","52","43"
"CHM00056187","WENJIANG, CH","2012-03-02","0.00",,"47","56","37"
"CHM00056187","WENJIANG, CH","2012-03-03","0.02",,"47","49","45"
"CHM00056187","WENJIANG, CH","2012-03-04","0.02",,"45","48","45"
"CHM00056187","WENJIANG, CH","2012-03-05","0.06",,"45","45","44"
"CHM00056187","WENJIANG, CH","2012-03-06","0.00",,"46","50","43"
"CHM00056187","WENJIANG, CH","2012-03-07","0.02",,"44","46","43"
"CHM00056187","WENJIANG, CH","2012-03-08","0.09",,"43","45","42"
"CHM00056187","WENJIANG, CH","2012-03-09","0.01",,"44","50","40"
"CHM00056187","WENJIANG, CH","2012-03-10","0.00",,"44","57","33"
"CHM00056187","WENJIANG, CH","2012-03-11","0.02",,"47","58","35"
"CHM00056187","WENJIANG, CH","2012-03-12","0.00",,"50","56","45"
"CHM00056187","WENJIANG, CH","2012-03-13","0.00",,"51","65","38"
"CHM00056187","WENJIANG, CH","2012-03-14","0.00",,"53","58","51"
"CHM00056187","WENJIANG, CH","2012-03-15","0.00",,"54","62","46"
"CHM00056187","WENJIANG, CH","2012-03-16","0.00",,"55","66","45"
"CHM00056187","WENJIANG, CH","2012-03-17","0.00",,"55","73","42"
"CHM00056187","WENJIANG, CH","2012-03-18","0.00",,"57","74","45"
"CHM00056187","WENJIANG, CH","2012-03-19","0.00",,"62","77","50"
"CHM00056187","WENJIANG, CH","2012-03-20","0.00",,"61","68","54"
"CHM00056187","WENJIANG, CH","2012-03-21","0.00",,"59","63","55"
"CHM00056187","WENJIANG, CH","2012-03-22","0.01",,"53","57","49"
"CHM00056187","WENJIANG, CH","2012-03-23","0.16",,"50","56","45"
"CHM00056187","WENJIANG, CH","2012-03-24","0.00",,"50","63","37"
"CHM00056187","WENJIANG, CH","2012-03-25","0.00",,"55","69","41"
"CHM00056187","WENJIANG, CH","2012-03-26","0.01",,"60","73","48"
"CHM00056187","WENJIANG, CH","2012-03-27","0.00",,"62","71","56"
"CHM00056187","WENJIANG, CH","2012-03-28","0.02",,"60","65","56"
"CHM00056187","WENJIANG, CH","2012-03-29","0.02",,"60","68","55"
"CHM00056187","WENJIANG, CH","2012-03-30","0.33",,"57","69","53"
"CHM00056187","WENJIANG, CH","2012-03-31","0.18",,"58","71","49"
"CHM00056187","WENJIANG, CH","2012-04-01","0.00",,"58","74","44"
"CHM00056187","WENJIANG, CH","2012-04-02","0.00",,"63","78","48"
"CHM00056187","WENJIANG, CH","2012-04-03","0.00",,"66","74","61"
"CHM00056187","WENJIANG, CH","2012-04-04","0.00",,"66","80","57"
"CHM00056187","WENJIANG, CH","2012-04-05","0.00",,"65","72","61"
"CHM00056187","WENJIANG, CH","2012-04-06","0.02",,"61","71","55"
"CHM00056187","WENJIANG, CH","2012-04-07","0.04",,"58","63","54"
"CHM00056187","WENJIANG, CH","2012-04-08","0.04",,"57","62","53"
"CHM00056187","WENJIANG, CH","2012-04-09","0.00",,"59","66","53"
"CHM00056187","WENJIANG, CH","2012-04-10","0.05",,"61","71","56"
"CHM00056187","WENJIANG, CH","2012-04-11","0.00",,"64","77","53"
"CHM00056187","WENJIANG, CH","2012-04-12","0.11",,"57","69","52"
"CHM00056187","WENJIANG, CH","2012-04-13","0.04",,"59","70","51"
"CHM00056187","WENJIANG, CH","2012-04-14","0.00",,"59","71","46"
"CHM00056187","WENJIANG, CH","2012-04-15","0.01",,"63","76","53"
"CHM00056187","WENJIANG, CH","2012-04-16","0.00",,"62","69","57"
"CHM00056187","WENJIANG, CH","2012-04-17","0.00",,"61","68","57"
"CHM00056187","WENJIANG, CH","2012-04-18","0.20",,"62","74","52"
"CHM00056187","WENJIANG, CH","2012-04-19","0.00",,"62","70","53"
"CHM00056187","WENJIANG, CH","2012-04-20","0.00",,"63","77","51"
"CHM00056187","WENJIANG, CH","2012-04-21","0.00",,"65","82","51"
"CHM00056187","WENJIANG, CH","2012-04-22","0.00",,"70","83","58"
"CHM00056187","WENJIANG, CH","2012-04-23","0.03",,"71","81","62"
"CHM00056187","WENJIANG, CH","2012-04-24","0.00",,"69","77","64"
"CHM00056187","WENJIANG, CH","2012-04-25","0.01",,"67","77","59"
"CHM00056187","WENJIANG, CH","2012-04-26","0.00",,"66","83","54"
"CHM00056187","WENJIANG, CH","2012-04-27","0.00",,"69","84","56"
"CHM00056187","WENJIANG, CH","2012-04-28","0.06",,"70","82","63"
"CHM00056187","WENJIANG, CH","2012-04-29","0.00",,"70","80","65"
"CHM00056187","WENJIANG, CH","2012-04-30","0.08",,"72","83","64"
"CHM00056187","WENJIANG, CH","2012-05-01","0.89",,"66","77","61"
"CHM00056187","WENJIANG, CH","2012-05-02","0.00",,"69","76","63"
"CHM00056187","WENJIANG, CH","2012-05-03","0.34",,"68","75","63"
"CHM00056187","WENJIANG, CH","2012-05-04","0.16",,"68","76","64"
"CHM00056187","WENJIANG, CH","2012-05-05","0.00",,"68","72","65"
"CHM00056187","WENJIANG, CH","2012-05-06","0.04",,"68","73","66"
"CHM00056187","WENJIANG, CH","2012-05-07","0.00",,"73","82","67"
"CHM00056187","WENJIANG, CH","2012-05-08","0.00",,"76","90","65"
"CHM00056187","WENJIANG, CH","2012-05-09","0.12",,"77","89","67"
"CHM00056187","WENJIANG, CH","2012-05-10","0.00",,"77","87","66"
"CHM00056187","WENJIANG, CH","2012-05-11","1.13",,"72","81","70"
"CHM00056187","WENJIANG, CH","2012-05-12","0.62",,"70","77","66"
"CHM00056187","WENJIANG, CH","2012-05-13","0.05",,"66","72","62"
"CHM00056187","WENJIANG, CH","2012-05-14","0.00",,"67","79","60"
"CHM00056187","WENJIANG, CH","2012-05-15","0.00",,"69","81","60"
"CHM00056187","WENJIANG, CH","2012-05-16","0.00",,"68","76","62"
"CHM00056187","WENJIANG, CH","2012-05-17","0.00",,"72","85","61"
"CHM00056187","WENJIANG, CH","2012-05-18","0.00",,"76","87","65"
"CHM00056187","WENJIANG, CH","2012-05-19","0.00",,"75","89","63"
"CHM00056187","WENJIANG, CH","2012-05-20","0.00",,"76","83","70"
"CHM00056187","WENJIANG, CH","2012-05-21","0.19",,"68","77","64"
"CHM00056187","WENJIANG, CH","2012-05-22","0.02",,"66","71","64"
"CHM00056187","WENJIANG, CH","2012-05-23","0.00",,"66","73","62"
"CHM00056187","WENJIANG, CH","2012-05-24","0.19",,"64","69","61"
"CHM00056187","WENJIANG, CH","2012-05-25","0.03",,"67","77","62"
"CHM00056187","WENJIANG, CH","2012-05-26","0.00",,"70","80","59"
"CHM00056187","WENJIANG, CH","2012-05-27","0.18",,"69","77","65"
"CHM00056187","WENJIANG, CH","2012-05-28","0.10",,"69","74","67"
"CHM00056187","WENJIANG, CH","2012-05-29","0.54",,"72","80","66"
"CHM00056187","WENJIANG, CH","2012-05-30","0.00",,"71","82","66"
"CHM00056187","WENJIANG, CH","2012-05-31","0.07",,"69","74","66"
"CHM00056187","WENJIANG, CH","2012-06-01","0.47",,"68","78","61"
"CHM00056187","WENJIANG, CH","2012-06-02","0.00",,"70","77","65"
"CHM00056187","WENJIANG, CH","2012-06-03","0.63",,"65","71","63"
"CHM00056187","WENJIANG, CH","2012-06-04","0.13",,"67","76","63"
"CHM00056187","WENJIANG, CH","2012-06-05","0.00",,"70","77","65"
"CHM00056187","WENJIANG, CH","2012-06-06","0.04",,"69","74","67"
"CHM00056187","WENJIANG, CH","2012-06-07","0.15",,"73","83","66"
"CHM00056187","WENJIANG, CH","2012-06-08","0.00",,"73","81","69"
"CHM00056187","WENJIANG, CH","2012-06-09","0.16",,"75","86","67"
"CHM00056187","WENJIANG, CH","2012-06-10","0.00",,"78","89","70"
"CHM00056187","WENJIANG, CH","2012-06-11","0.05",,"77","89","72"
"CHM00056187","WENJIANG, CH","2012-06-12","0.00",,"78","86","67"
"CHM00056187","WENJIANG, CH","2012-06-13","0.02",,"76","86","71"
"CHM00056187","WENJIANG, CH","2012-06-14","0.00",,"77","87","68"
"CHM00056187","WENJIANG, CH","2012-06-15","0.09",,"75","83","71"
"CHM00056187","WENJIANG, CH","2012-06-16","0.12",,"67","70","66"
"CHM00056187","WENJIANG, CH","2012-06-17","0.15",,"66","70","64"
"CHM00056187","WENJIANG, CH","2012-06-18","0.01",,"70","76","66"
"CHM00056187","WENJIANG, CH","2012-06-19","0.00",,"72","83","65"
"CHM00056187","WENJIANG, CH","2012-06-20","0.00",,"73","79","68"
"CHM00056187","WENJIANG, CH","2012-06-21","0.00",,"72","76","69"
"CHM00056187","WENJIANG, CH","2012-06-22","0.00",,"74","84","66"
"CHM00056187","WENJIANG, CH","2012-06-23","0.00",,"76","86","67"
"CHM00056187","WENJIANG, CH","2012-06-24","0.00",,"73","81","67"
"CHM00056187","WENJIANG, CH","2012-06-25","0.63",,"72","74","70"
"CHM00056187","WENJIANG, CH","2012-06-26","0.05",,"72","76","70"
"CHM00056187","WENJIANG, CH","2012-06-27","0.23",,"72","78","69"
"CHM00056187","WENJIANG, CH","2012-06-28","0.01",,"75","80","71"
"CHM00056187","WENJIANG, CH","2012-06-29","0.00",,"74","77","73"
"CHM00056187","WENJIANG, CH","2012-06-30","0.00",,"76","83","71"
"CHM00056187","WENJIANG, CH","2012-07-01","0.00",,"75","83","71"
"CHM00056187","WENJIANG, CH","2012-07-02","0.16",,"74","78","72"
"CHM00056187","WENJIANG, CH","2012-07-03","0.00",,"76","81","72"
"CHM00056187","WENJIANG, CH","2012-07-04","0.11",,"77","87","71"
"CHM00056187","WENJIANG, CH","2012-07-05","0.00",,"79","92","68"
"CHM00056187","WENJIANG, CH","2012-07-06","0.00",,"80","87","72"
"CHM00056187","WENJIANG, CH","2012-07-07","0.54",,"75","84","70"
"CHM00056187","WENJIANG, CH","2012-07-08","0.13",,"77","84","73"
"CHM00056187","WENJIANG, CH","2012-07-09","0.00",,"76","80","75"
"CHM00056187","WENJIANG, CH","2012-07-10","0.00",,"77","83","73"
"CHM00056187","WENJIANG, CH","2012-07-11","0.00",,"78","87","72"
"CHM00056187","WENJIANG, CH","2012-07-12","0.00",,"77","81","74"
"CHM00056187","WENJIANG, CH","2012-07-13","0.00",,"81","93","72"
"CHM00056187","WENJIANG, CH","2012-07-14","0.03",,"78","85","74"
"CHM00056187","WENJIANG, CH","2012-07-15","0.02",,"73","76","72"
"CHM00056187","WENJIANG, CH","2012-07-16","0.19",,"72","75","69"
"CHM00056187","WENJIANG, CH","2012-07-17","1.20",,"71","73","70"
"CHM00056187","WENJIANG, CH","2012-07-18","0.09",,"74","80","70"
"CHM00056187","WENJIANG, CH","2012-07-19","0.00",,"76","83","72"
"CHM00056187","WENJIANG, CH","2012-07-20","0.00",,"76","79","73"
"CHM00056187","WENJIANG, CH","2012-07-21","0.67",,"74","78","72"
"CHM00056187","WENJIANG, CH","2012-07-22","0.28",,"74","80","71"
"CHM00056187","WENJIANG, CH","2012-07-23","0.02",,"74","81","70"
"CHM00056187","WENJIANG, CH","2012-07-24","0.00",,"76","86","71"
"CHM00056187","WENJIANG, CH","2012-07-25","0.00",,"79","92","70"
"CHM00056187","WENJIANG, CH","2012-07-26","0.00",,"81","90","75"
"CHM00056187","WENJIANG, CH","2012-07-27","1.80",,"77","85","73"
"CHM00056187","WENJIANG, CH","2012-07-28","0.09",,"77","93","71"
"CHM00056187","WENJIANG, CH","2012-07-29","0.31",,"81","92","72"
"CHM00056187","WENJIANG, CH","2012-07-30","0.00",,"81","90","74"
"CHM00056187","WENJIANG, CH","2012-07-31","0.00",,"81","91","76"
"CHM00056187","WENJIANG, CH","2012-08-01","0.00",,"77","81","75"
"CHM00056187","WENJIANG, CH","2012-08-02","0.00",,"79","91","71"
"CHM00056187","WENJIANG, CH","2012-08-03","0.00",,"81","91","74"
"CHM00056187","WENJIANG, CH","2012-08-04","0.00",,"82","92","76"
"CHM00056187","WENJIANG, CH","2012-08-05","0.00",,"81","90","76"
"CHM00056187","WENJIANG, CH","2012-08-06","0.27",,"80","90","73"
"CHM00056187","WENJIANG, CH","2012-08-07","0.00",,"79","89","73"
"CHM00056187","WENJIANG, CH","2012-08-08","0.00",,"81","93","71"
"CHM00056187","WENJIANG, CH","2012-08-09","0.00",,"82","95","73"
"CHM00056187","WENJIANG, CH","2012-08-10","0.00",,"83","96","74"
"CHM00056187","WENJIANG, CH","2012-08-11","0.00",,"83","95","75"
"CHM00056187","WENJIANG, CH","2012-08-12","0.06",,"84","94","77"
"CHM00056187","WENJIANG, CH","2012-08-13","0.04",,"83","96","75"
"CHM00056187","WENJIANG, CH","2012-08-14","0.01",,"81","88","76"
"CHM00056187","WENJIANG, CH","2012-08-15","0.11",,"82","94","72"
"CHM00056187","WENJIANG, CH","2012-08-16","0.00",,"83","91","75"
"CHM00056187","WENJIANG, CH","2012-08-17","0.50",,"81","86","76"
"CHM00056187","WENJIANG, CH","2012-08-18","0.02",,"81","90","74"
"CHM00056187","WENJIANG, CH","2012-08-19","0.39",,"76","84","71"
"CHM00056187","WENJIANG, CH","2012-08-20","0.74",,"77","89","71"
"CHM00056187","WENJIANG, CH","2012-08-21","0.00",,"79","90","71"
"CHM00056187","WENJIANG, CH","2012-08-22","0.03",,"71","79","67"
"CHM00056187","WENJIANG, CH","2012-08-23","0.00",,"73","82","66"
"CHM00056187","WENJIANG, CH","2012-08-24","0.00",,"74","84","67"
"CHM00056187","WENJIANG, CH","2012-08-25","0.00",,"75","86","69"
"CHM00056187","WENJIANG, CH","2012-08-26","0.00",,"77","89","68"
"CHM00056187","WENJIANG, CH","2012-08-27","0.05",,"76","87","70"
"CHM00056187","WENJIANG, CH","2012-08-28","0.00",,"76","84","72"
"CHM00056187","WENJIANG, CH","2012-08-29","0.00",,"77","88","68"
"CHM00056187","WENJIANG, CH","2012-08-30","0.06",,"74","78","71"
"CHM00056187","WENJIANG, CH","2012-08-31","0.25",,"72","76","71"
"CHM00056187","WENJIANG, CH","2012-09-01","0.16",,"71","74","68"
"CHM00056187","WENJIANG, CH","2012-09-02","0.00",,"73","85","65"
"CHM00056187","WENJIANG, CH","2012-09-03","0.00",,"75","85","67"
"CHM00056187","WENJIANG, CH","2012-09-04","0.00",,"74","88","67"
"CHM00056187","WENJIANG, CH","2012-09-05","0.00",,"76","88","68"
"CHM00056187","WENJIANG, CH","2012-09-06","0.01",,"75","81","71"
"CHM00056187","WENJIANG, CH","2012-09-07","0.00",,"74","80","69"
"CHM00056187","WENJIANG, CH","2012-09-08","0.00",,"75","87","69"
"CHM00056187","WENJIANG, CH","2012-09-09","0.00",,"75","86","67"
"CHM00056187","WENJIANG, CH","2012-09-10","0.49",,"72","78","70"
"CHM00056187","WENJIANG, CH","2012-09-11","0.00",,"76","88","67"
"CHM00056187","WENJIANG, CH","2012-09-12","0.05",,"70","81","64"
"CHM00056187","WENJIANG, CH","2012-09-13","0.00",,"68","78","63"
"CHM00056187","WENJIANG, CH","2012-09-14","0.00",,"68","74","65"
"CHM00056187","WENJIANG, CH","2012-09-15","0.22",,"63","68","63"
"CHM00056187","WENJIANG, CH","2012-09-16","0.88",,"62","63","61"
"CHM00056187","WENJIANG, CH","2012-09-17","0.00",,"63","72","57"
"CHM00056187","WENJIANG, CH","2012-09-18","0.00",,"64","72","56"
"CHM00056187","WENJIANG, CH","2012-09-19","0.00",,"65","76","56"
"CHM00056187","WENJIANG, CH","2012-09-20","0.06",,"66","69","64"
"CHM00056187","WENJIANG, CH","2012-09-21","0.17",,"68","78","63"
"CHM00056187","WENJIANG, CH","2012-09-22","0.15",,"69","77","65"
"CHM00056187","WENJIANG, CH","2012-09-23","0.20",,"69","79","65"
"CHM00056187","WENJIANG, CH","2012-09-24","0.26",,"67","71","66"
"CHM00056187","WENJIANG, CH","2012-09-25","0.20",,"67","69","65"
"CHM00056187","WENJIANG, CH","2012-09-26","0.00",,"69","81","63"
"CHM00056187","WENJIANG, CH","2012-09-27","0.00",,"69","80","62"
"CHM00056187","WENJIANG, CH","2012-09-28","0.01",,"69","78","66"
"CHM00056187","WENJIANG, CH","2012-09-29","0.00",,"67","73","63"
"CHM00056187","WENJIANG, CH","2012-09-30","0.14",,"68","78","63"
"CHM00056187","WENJIANG, CH","2012-10-01","0.00",,"65","67","63"
"CHM00056187","WENJIANG, CH","2012-10-02","0.34",,"64","68","61"
"CHM00056187","WENJIANG, CH","2012-10-03","0.04",,"67","76","62"
"CHM00056187","WENJIANG, CH","2012-10-04","0.64",,"65","69","62"
"CHM00056187","WENJIANG, CH","2012-10-05","0.13",,"65","72","60"
"CHM00056187","WENJIANG, CH","2012-10-06","0.10",,"63","66","62"
"CHM00056187","WENJIANG, CH","2012-10-07","0.04",,"60","62","59"
"CHM00056187","WENJIANG, CH","2012-10-08","0.03",,"62","68","58"
"CHM00056187","WENJIANG, CH","2012-10-09","0.04",,"64","72","60"
"CHM00056187","WENJIANG, CH","2012-10-10","0.00",,"64","72","60"
"CHM00056187","WENJIANG, CH","2012-10-11","0.29",,"62","66","60"
"CHM00056187","WENJIANG, CH","2012-10-12","0.27",,"60","63","58"
"CHM00056187","WENJIANG, CH","2012-10-13","0.03",,"64","74","58"
"CHM00056187","WENJIANG, CH","2012-10-14","0.15",,"63","70","60"
"CHM00056187","WENJIANG, CH","2012-10-15","0.06",,"63","69","60"
"CHM00056187","WENJIANG, CH","2012-10-16","0.00",,"65","71","61"
"CHM00056187","WENJIANG, CH","2012-10-17","0.00",,"62","66","59"
